UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
"ROLA- RN,BSN",@GRolacris,2020-04-14T16:56:38.000Z,Interventional Radiology at University Hospital. Our 24/7 bedside team available for US guided procedures for COVID-19 patients. #honoredtoserve,,,2,7,37,['https://pbs.twimg.com/media/EVlEgQyXsAATY9r?format=jpg&name=small'],https://twitter.com/GRolacris/status/1250105697813114886
"Solomon Tosin Badejoko, MD MPH",@SolomonBadejoko,2020-04-14T02:11:08.000Z,"I place my first ever #RadialFirst arterial line by myself at 1st attempt (#COVID pt) after watching one & then did one. My ICU attending was 
! I had to go for a run after signout! 
 Can’t wait to get as many arterial lines, femoral V lines, PIV, LPs / Intubations as permitted",,😳 😜,15,4,133,['https://pbs.twimg.com/media/EVh503yWAAAV_Ht?format=jpg&name=small'],https://twitter.com/SolomonBadejoko/status/1249882852000444418
ludovico III,@firstsecndTH3RD,2020-04-14T05:28:30.000Z,Capping my 12 hours shift in the hospital with 25 Happy Codes! 25 patient was extubated or discharged from #COVID19 ! #blesssing We see hope!,,,2,3,23,[],https://twitter.com/firstsecndTH3RD/status/1249932521812434944
Tami Altschuler,@tami_altschuler,2020-04-14T21:25:36.000Z,"Saw 3 codes in the ICUs today. But also saw 3 patients who are now off ECMO, off the vent, and able to talk again (on trach collar and speaking valve).

Not  sure who I will be thinking of more tonight. But miracles are happening. 

#MedTwitter 
#SLPeeps 
#COVID19",,,,2,24,[],https://twitter.com/tami_altschuler/status/1250173383712673792
Pratt Institute School of Architecture,@pratt_soa,2020-04-14T12:10:52.000Z,"PRATT RESPONDS TO COVID-19: THE INSTITUTE UNITES TO PRODUCE 1,000S OF FACE SHIELDS FOR HOSPITALS 
@pratt_soa
 @Pratt_ITL
 @PrattInstitute
 @HarrietHarriss
  https://pratt.edu/news/view/the-institute-unites-to-produce-1000s-of-face-shields-for-hospitals…",,,,11,57,"['https://pbs.twimg.com/media/EVkDGCpX0Ac_RGF?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVkDGCqXsAEQuYX?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVkDGCsWkAAjIKO?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVkDGCpWAAI5EnA?format=jpg&name=360x360']",https://twitter.com/pratt_soa/status/1250033779281969152
Marisa Fox,@marisafox,2020-04-14T01:06:47.000Z,"Proof that #postcardstovoters work! #JillForJustice Thanks to #wisconsinvoters for braving #COVID19 to #VoteBlueToSaveAmerica #Jillkarofsky 
@perSistersNYC
 #markersfordemocracy #DowntownNastyWomen #peoplepower #Everyvotecounts","Quote Tweet
Brian Tyler Cohen
@briantylercohen
 · Apr 13, 2020
BREAKING: Liberal justice Jill Karofsky has DEFEATED the conservative incumbent in Wisconsin's Supreme Court election. The race was marred by GOP leaders forcing Milwaukee-area voters to vote in-person at only 5 polling places (instead of 180) amid a pandemic.

So they did.
Show this thread",,1,4,10,['https://pbs.twimg.com/profile_images/1240727809552572416/nRk4bHp0_mini.jpg'],https://twitter.com/marisafox/status/1249866658631606278
All in the Industry,@AllIndustry,2020-04-14T16:04:12.000Z,"We’re going IG LIVE on Thursday 4/16 @ 3PM ET. Join 
@sharibayer
 for our 1st 
@allindustry
 Instagram LIVE with our 1st #podcast guest, 
@stevenkamali
, CEO of #hospitalityhouse. We’ll be discussing #covid_19 & its impact on the #hospitality industry... http://instagram.com/p/B-9sVsEDdjK/ #iglive",,®,,3,3,['https://pbs.twimg.com/media/EVk4gF3X0AQ1uLD?format=jpg&name=small'],https://twitter.com/AllIndustry/status/1250092499600883712
Arun Swaminath MD & Isabel Roitman NP,@Swaminath_IBD,2020-04-14T18:56:23.000Z,From fighting Crohns & Colitis to fighting #COVID19!,,,,2,19,['https://pbs.twimg.com/media/EVlf6XpXQAErCrC?format=jpg&name=small'],https://twitter.com/Swaminath_IBD/status/1250135833153343490
I'm Every Woman,@ebpersons,2020-04-14T20:42:44.000Z,"Don’t tune into the “Donald Coronavirus Unreality Rally Show.” We will get through the #COVID19 pandemic only with facts, science, truth and leadership.  The WH circus team (excluding Fauci) provides none of that.",,,1,1,5,[],https://twitter.com/ebpersons/status/1250162596726091777
Matt Rappaport,@nyactor,2020-04-14T15:07:49.000Z,Times Square 11AM on a Tuesday #nyc #COVID19,,,10,2,29,"['https://pbs.twimg.com/media/EVkrmBbX0AEZ6gy?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EVkrmBYXgAA6quj?format=jpg&name=small']",https://twitter.com/nyactor/status/1250078312640151558
